    81    0.21090E+04    0.47788E+00    0.20139E-02   -0.11054E+02
    82    0.21354E+04    0.49271E+00    0.20640E-02   -0.11613E+02
    83    0.21621E+04    0.50763E+00    0.21147E-02   -0.12181E+02
    84    0.21890E+04    0.52263E+00    0.21661E-02   -0.12756E+02
    85    0.22160E+04    0.53770E+00    0.22181E-02   -0.13339E+02
    86    0.22432E+04    0.55283E+00    0.22708E-02   -0.13929E+02
    87    0.22708E+04    0.56801E+00    0.23241E-02   -0.14524E+02
    88    0.22985E+04    0.58325E+00    0.23781E-02   -0.15126E+02
    89    0.23265E+04    0.59853E+00    0.24328E-02   -0.15735E+02
    90    0.23547E+04    0.61381E+00    0.24881E-02   -0.16350E+02
    91    0.23830E+04    0.62909E+00    0.25440E-02   -0.16969E+02
    92    0.24116E+04    0.64435E+00    0.26007E-02   -0.17594E+02
    93    0.24406E+04    0.65959E+00    0.26580E-02   -0.18223E+02
    94    0.24695E+04    0.67476E+00    0.27160E-02   -0.18856E+02
    95    0.24988E+04    0.68987E+00    0.27746E-02   -0.19493E+02
    96    0.25281E+04    0.70491E+00    0.28340E-02   -0.20134E+02
    97    0.25578E+04    0.71986E+00    0.28940E-02   -0.20777E+02
    98    0.25877E+04    0.73471E+00    0.29547E-02   -0.21421E+02
    99    0.26177E+04    0.74942E+00    0.30162E-02   -0.22068E+02
   100    0.26480E+04    0.76400E+00    0.30783E-02   -0.22715E+02
   101    0.26784E+04    0.77850E+00    0.31411E-02   -0.23364E+02
   102    0.27093E+04    0.79279E+00    0.32046E-02   -0.24012E+02
   103    0.27402E+04    0.80692E+00    0.32689E-02   -0.24662E+02
   104    0.27713E+04    0.82090E+00    0.33338E-02   -0.25309E+02
   105    0.28025E+04    0.83466E+00    0.33995E-02   -0.25955E+02
   106    0.28340E+04    0.84827E+00    0.34659E-02   -0.26600E+02
   107    0.28654E+04    0.86159E+00    0.35330E-02   -0.27242E+02
   108    0.28972E+04    0.87468E+00    0.36008E-02   -0.27882E+02
   109    0.29291E+04    0.88748E+00    0.36694E-02   -0.28518E+02
   110    0.29611E+04    0.89998E+00    0.37387E-02   -0.29150E+02
   111    0.29933E+04    0.91226E+00    0.38087E-02   -0.29777E+02
   112    0.30256E+04    0.92425E+00    0.38795E-02   -0.30401E+02
   113    0.30582E+04    0.93594E+00    0.39511E-02   -0.31018E+02
   114    0.30908E+04    0.94726E+00    0.40234E-02   -0.31629E+02
   115    0.31237E+04    0.95835E+00    0.40964E-02   -0.32234E+02
   116    0.31565E+04    0.96901E+00    0.41702E-02   -0.32831E+02
   117    0.31897E+04    0.97929E+00    0.42448E-02   -0.33420E+02
   118    0.32230E+04    0.98935E+00    0.43202E-02   -0.34001E+02
   119    0.32563E+04    0.99904E+00    0.43963E-02   -0.34573E+02
   120    0.32897E+04    0.10082E+01    0.44732E-02   -0.35135E+02
   121    0.33232E+04    0.10172E+01    0.45509E-02   -0.35687E+02
   122    0.33567E+04    0.10256E+01    0.46294E-02   -0.36229E+02
   123    0.33903E+04    0.10336E+01    0.47087E-02   -0.36760E+02
   124    0.34239E+04    0.10412E+01    0.47887E-02   -0.37277E+02
   125    0.34575E+04    0.10484E+01    0.48696E-02   -0.37783E+02
   126    0.34913E+04    0.10552E+01    0.49513E-02   -0.38278E+02
   127    0.35250E+04    0.10615E+01    0.50339E-02   -0.38759E+02
   128    0.35587E+04    0.10674E+01    0.51172E-02   -0.39226E+02
   129    0.35924E+04    0.10728E+01    0.52014E-02   -0.39679E+02
   130    0.36261E+04    0.10776E+01    0.52865E-02   -0.40117E+02
   131    0.36599E+04    0.10821E+01    0.53723E-02   -0.40541E+02
   132    0.36937E+04    0.10861E+01    0.54591E-02   -0.40949E+02
   133    0.37274E+04    0.10896E+01    0.55467E-02   -0.41342E+02
   134    0.37611E+04    0.10927E+01    0.56351E-02   -0.41716E+02
   135    0.37947E+04    0.10953E+01    0.57245E-02   -0.42074E+02
   136    0.38283E+04    0.10974E+01    0.58147E-02   -0.42413E+02
   137    0.38618E+04    0.10990E+01    0.59058E-02   -0.42734E+02
   138    0.38952E+04    0.11001E+01    0.59979E-02   -0.43037E+02
   139    0.39285E+04    0.11008E+01    0.60908E-02   -0.43320E+02
   140    0.39617E+04    0.11009E+01    0.61846E-02   -0.43585E+02
   141    0.39948E+04    0.11006E+01    0.62794E-02   -0.43828E+02
   142    0.40278E+04    0.10997E+01    0.63751E-02   -0.44052E+02
   143    0.40608E+04    0.10985E+01    0.64717E-02   -0.44255E+02
   144    0.40936E+04    0.10967E+01    0.65693E-02   -0.44438E+02
   145    0.41262E+04    0.10945E+01    0.66678E-02   -0.44599E+02
   146    0.41589E+04    0.10918E+01    0.67673E-02   -0.44738E+02
   147    0.41912E+04    0.10887E+01    0.68677E-02   -0.44855E+02
   148    0.42234E+04    0.10851E+01    0.69691E-02   -0.44950E+02
   149    0.42555E+04    0.10810E+01    0.70715E-02   -0.45022E+02
