       2.117,    1.023e+01,   -2.485e+00
       4.234,    7.286e+00,   -1.560e+00
       6.351,    3.805e+00,   -7.797e-01
       8.467,    2.260e+00,   -6.864e-01
      10.584,    1.701e+00,   -8.372e-01
      12.701,    8.995e-01,   -6.650e-01
      14.818,    4.628e-01,   -4.920e-01
      16.935,    3.947e-01,   -3.978e-01
      19.052,    2.970e-01,   -2.117e-01
      21.169,    1.894e-01,   -1.238e-01
      23.286,    1.129e-01,   -1.491e-01
      25.402,    8.408e-02,   -1.256e-01
      27.519,    8.374e-02,   -9.611e-02
      29.636,    5.021e-02,   -7.505e-02
      31.753,    3.644e-02,   -4.483e-02
      33.870,    4.476e-02,   -3.849e-02
      35.987,    3.116e-02,   -3.509e-02
      38.104,    2.498e-02,   -2.636e-02
      40.220,    1.688e-02,   -2.651e-02
      42.337,    5.410e-03,   -1.892e-02
      44.454,   -3.014e-03,    4.155e-03
      46.571,   -6.866e-03,    1.001e-02
      48.688,   -1.726e-02,   -2.596e-03
      50.805,    6.591e-02,   -4.150e-03
      52.922,    2.480e-01,   -2.266e-03
      55.039,    2.131e-01,   -3.429e-03
      57.155,    5.407e-02,   -3.673e-03
      59.272,    5.406e-02,   -1.858e-03
      61.389,    7.537e-02,    2.914e-03
      63.506,    3.049e-02,    3.936e-03
      65.623,    3.459e-03,    4.072e-03
      67.740,    8.730e-04,    5.213e-03
      69.857,   -2.172e-03,    6.000e-03
      71.973,   -5.775e-04,    5.995e-03
      74.090,    3.609e-03,    4.004e-03
      76.207,    3.680e-03,    2.801e-03
      78.324,    1.959e-03,    3.227e-03
      80.441,   -2.203e-05,    3.675e-03
      82.558,    1.617e-03,    2.422e-03
      84.675,    4.170e-03,    2.229e-03
      86.792,    2.435e-03,    3.979e-03
      88.908,    1.455e-03,    3.139e-03
      91.025,    9.884e-04,    1.923e-03
      93.142,   -5.687e-04,    1.949e-03
      95.259,   -4.436e-04,    1.027e-03
      97.376,    7.287e-04,    1.794e-03
      99.493,    1.398e-03,    1.754e-03
     101.610,    2.398e-03,   -9.524e-04
     103.726,    2.256e-03,   -8.158e-04
     105.843,   -2.646e-04,    1.665e-03
     107.960,   -1.556e-03,    2.352e-03
     110.077,   -1.218e-03,    2.645e-03
     112.194,   -1.151e-03,    3.059e-03
     114.311,   -6.296e-04,    2.002e-03
     116.428,   -3.247e-04,    1.079e-03
     118.544,   -7.059e-04,    1.215e-03
     120.661,   -5.745e-04,    1.261e-03
     122.778,    6.347e-04,    1.420e-03
     124.895,    1.703e-03,    1.652e-03
     127.012,    1.073e-03,    1.735e-03
     129.129,   -3.543e-04,    1.280e-03
     131.246,   -2.630e-04,    5.596e-04
     133.363,    1.005e-03,    3.932e-04
     135.479,    1.288e-03,    7.488e-04
     137.596,    1.086e-03,    1.677e-03
     139.713,    1.078e-03,    1.714e-03
     141.830,    1.031e-03,    1.476e-03
     143.947,    1.139e-03,    1.866e-03
     146.064,    6.522e-04,    1.776e-03
     148.181,   -5.491e-04,    1.469e-03
     150.297,   -4.179e-04,    4.142e-04
     152.414,    1.779e-03,   -6.277e-04
     154.531,    3.096e-03,   -1.362e-04
     156.648,    2.720e-03,    1.979e-04
     158.765,    2.709e-03,   -9.569e-05
     160.882,    2.925e-03,   -7.455e-05
     162.999,    2.629e-03,   -1.932e-04
     165.116,    2.358e-03,   -8.265e-04
     167.232,    1.824e-03,   -9.356e-04
     169.349,    2.009e-03,   -3.454e-04
     171.466,    3.501e-03,    1.674e-04
     173.583,    4.283e-03,    8.317e-04
     175.700,    4.177e-03,    7.103e-04
     177.817,    5.171e-03,   -7.224e-05
     179.934,    7.421e-03,   -5.107e-04
     182.050,    9.984e-03,   -1.121e-03
     184.167,    1.737e-02,   -1.266e-03
     186.284,    2.896e-02,   -3.299e-04
     188.401,    5.406e-02,    2.110e-04
     190.518,    9.996e-02,    6.370e-04
     192.635,    1.996e-01,    1.660e-03
     194.752,    4.374e-01,    1.951e-03
     196.869,    6.403e-01,    2.542e-03
     198.985,    7.056e-01,    4.025e-03
     201.102,    7.493e-01,    4.675e-03
     203.219,    6.676e-01,    4.690e-03
     205.336,    6.512e-01,    5.229e-03
     207.453,    8.178e-01,    6.202e-03
     209.570,    9.072e-01,    6.932e-03
     211.687,    9.489e-01,    7.296e-03
     213.803,    9.538e-01,    7.815e-03
     215.920,    9.440e-01,    8.287e-03
     218.037,    9.616e-01,    8.301e-03
     220.154,    8.983e-01,    8.194e-03
     222.271,    8.966e-01,    8.099e-03
     224.388,    1.000e+00,    7.889e-03
     226.505,    9.726e-01,    7.217e-03
     228.622,    7.204e-01,    5.557e-03
     230.738,    3.854e-01,    3.579e-03
     232.855,    1.632e-01,    2.215e-03
     234.972,    7.128e-02,    1.046e-03
     237.089,    3.492e-02,    5.369e-05
     239.206,    2.023e-02,   -3.296e-04
     241.323,    1.358e-02,   -2.100e-04
     243.440,    9.362e-03,    7.651e-05
     245.556,    5.848e-03,    3.122e-04
     247.673,    3.938e-03,    4.553e-04
     249.790,    1.884e-03,    4.272e-04
     251.907,   -4.900e-04,    4.626e-04
     254.024,   -1.512e-03,    4.703e-04
     256.141,   -1.424e-03,    2.529e-04
     258.258,   -1.147e-03,    3.694e-04
     260.375,   -9.489e-04,    6.821e-04
     262.491,   -9.470e-04,    7.173e-04
     264.608,   -1.140e-03,    6.176e-04
     266.725,   -1.140e-03,    3.925e-04
     268.842,   -1.230e-03,    2.323e-04
     270.959,   -1.432e-03,    3.769e-04
     273.076,   -1.265e-03,    4.914e-04
     275.193,   -8.466e-04,    4.284e-04
     277.309,   -4.815e-04,    3.703e-04
     279.426,   -3.111e-04,    2.655e-04
     281.543,   -1.192e-04,    2.145e-04
     283.660,    5.317e-05,    2.046e-04
     285.777,    6.857e-05,    6.346e-05
     287.894,    1.811e-04,    8.085e-05
     290.011,    1.556e-04,    2.005e-04
     292.128,   -1.235e-05,    2.152e-04
     294.244,    9.622e-05,    3.493e-04
     296.361,    2.463e-04,    3.591e-04
     298.478,    3.383e-04,    1.765e-04
     300.595,    4.428e-04,    2.299e-05
     302.712,    4.269e-04,   -5.763e-05
     304.829,    4.826e-04,   -3.285e-05
     306.946,    6.353e-04,   -5.348e-05
     309.062,    4.681e-04,    5.305e-06
     311.179,    1.896e-04,    3.091e-04
     313.296,    3.870e-05,    5.043e-04
     315.413,   -7.338e-05,    2.437e-04
     317.530,   -5.038e-05,   -9.217e-05
     319.647,    5.900e-05,   -1.252e-04
     321.764,    1.012e-04,   -5.986e-05
     323.881,   -1.419e-05,   -5.579e-05
     325.997,   -8.722e-05,   -1.179e-04
     328.114,   -6.780e-05,   -1.565e-04
     330.231,   -1.202e-04,   -7.095e-05
     332.348,    1.538e-04,    4.558e-05
     334.465,    1.571e-04,    1.013e-04
     336.582,    2.449e-03,    1.981e-04
     338.699,    1.438e-02,    3.100e-04
     340.815,    2.337e-02,    3.015e-04
     342.932,    1.541e-02,    1.740e-04
     345.049,    5.819e-03,    2.960e-06
     347.166,    3.998e-03,   -1.148e-05
     349.283,    4.363e-03,    3.866e-05
     351.400,    6.717e-03,    5.229e-05
     353.517,    1.247e-02,    1.897e-04
     355.633,    2.278e-02,    2.747e-04
     357.750,    3.837e-02,    3.812e-04
     359.867,    4.357e-02,    6.454e-04
     361.984,    3.210e-02,    6.803e-04
     364.101,    2.216e-02,    4.784e-04
     366.218,    1.765e-02,    3.300e-04
     368.335,    1.519e-02,    2.569e-04
     370.452,    1.733e-02,    2.647e-04
     372.568,    2.075e-02,    3.185e-04
     374.685,    1.867e-02,    2.920e-04
     376.802,    1.115e-02,    2.041e-04
     378.919,    5.055e-03,    1.957e-04
     381.036,    2.666e-03,    1.820e-04
     383.153,    1.771e-03,    2.271e-05
     385.270,    1.163e-03,   -1.050e-04
     387.386,    7.494e-04,   -5.064e-05
     389.503,    6.022e-04,   -5.952e-06
     391.620,    5.995e-04,   -8.320e-05
     393.737,    6.456e-04,   -1.239e-04
     395.854,    6.541e-04,   -8.396e-05
     397.971,    6.491e-04,   -5.425e-05
     400.088,    6.686e-04,   -7.804e-05
     402.205,    8.911e-04,   -1.322e-04
     404.321,    1.172e-03,   -1.391e-04
     406.438,    9.535e-04,   -1.306e-04
     408.555,    9.941e-04,   -1.252e-04
     410.672,    2.055e-03,   -7.354e-05
     412.789,    4.118e-03,   -5.667e-05
     414.906,    7.744e-03,    7.970e-06
     417.023,    1.093e-02,    1.213e-04
     419.139,    1.098e-02,    9.517e-05
     421.256,    9.563e-03,    4.713e-05
     423.373,    9.171e-03,    8.489e-05
     425.490,    9.282e-03,    1.252e-04
     427.607,    8.427e-03,    1.258e-04
     429.724,    7.172e-03,    1.542e-04
     431.841,    6.661e-03,    2.255e-04
     433.958,    7.113e-03,    2.183e-04
     436.074,    6.462e-03,    1.949e-04
     438.191,    3.508e-03,    2.108e-04
     440.308,    1.313e-03,    1.947e-04
     442.425,    9.142e-04,    1.726e-04
     444.542,    6.386e-04,    1.701e-04
     446.659,    3.047e-05,    2.162e-04
     448.776,   -4.721e-04,    2.959e-04
     450.892,   -6.359e-04,    3.213e-04
     453.009,   -7.812e-04,    2.941e-04
     455.126,   -8.609e-04,    2.291e-04
     457.243,   -8.324e-04,    1.878e-04
     459.360,   -9.169e-04,    2.544e-04
     461.477,   -9.723e-04,    3.287e-04
     463.594,   -8.915e-04,    3.495e-04
     465.711,   -6.463e-04,    2.653e-04
     467.827,   -3.146e-04,    6.186e-05
     469.944,   -1.307e-04,   -6.795e-05
     472.061,   -1.391e-04,   -7.417e-05
     474.178,   -1.684e-04,   -6.193e-05
     476.295,   -1.180e-04,   -7.889e-05
     478.412,   -9.331e-05,   -1.082e-04
     480.529,   -1.061e-04,   -9.422e-05
     482.645,   -7.155e-05,   -1.148e-05
     484.762,   -2.521e-05,    3.778e-05
     486.879,   -2.244e-05,   -2.293e-05
     488.996,   -9.987e-07,   -8.353e-05
     491.113,    1.406e-05,   -7.140e-05
     493.230,    2.613e-05,   -5.642e-05
     495.347,    7.125e-05,   -4.435e-05
     497.464,    2.151e-05,   -4.338e-06
     499.580,   -6.393e-05,   -1.931e-06
     501.697,   -3.315e-05,   -4.673e-05
     503.814,    3.742e-05,   -8.803e-05
     505.931,    8.354e-05,   -9.906e-05
     508.048,    8.517e-05,   -2.908e-05
     510.165,    2.540e-05,    5.421e-05
     512.282,   -1.233e-05,    1.262e-05
     514.398,   -8.046e-06,   -3.309e-05
     516.515,    1.626e-05,   -5.270e-05
     518.632,    3.734e-05,   -1.145e-04
     520.749,    4.249e-05,   -1.033e-04
     522.866,    8.432e-05,   -3.775e-05
     524.983,    1.195e-04,   -4.424e-06
     527.100,    9.560e-05,    2.926e-06
     529.217,    6.668e-05,    1.217e-06
     531.333,    3.357e-05,    5.801e-06
     533.450,    4.510e-06,    7.816e-06
     535.567,    1.862e-05,   -6.350e-06
     537.684,    3.687e-05,   -3.069e-05
     539.801,    3.336e-05,   -3.829e-05
     541.918,    2.309e-05,    3.970e-07
     544.035,    2.711e-06,    3.082e-05
     546.151,   -2.150e-05,    2.199e-05
     548.268,   -3.727e-06,    1.043e-05
     550.385,    3.377e-05,    9.769e-06
     552.502,    3.992e-06,    3.475e-05
     554.619,   -3.740e-05,    3.480e-05
     556.736,   -9.801e-06,   -1.989e-05
     558.853,    3.180e-06,   -5.710e-05
     560.970,   -4.033e-05,   -5.495e-05
     563.086,   -3.349e-05,   -2.373e-05
     565.203,    4.411e-05,    6.384e-06
     567.320,    1.238e-04,    1.554e-05
     569.437,    1.556e-04,   -9.787e-06
     571.554,    1.226e-04,   -4.202e-05
     573.671,    8.014e-05,   -2.716e-05
     575.788,    2.854e-05,   -9.689e-06
     577.904,   -1.162e-05,   -1.179e-05
     580.021,    6.801e-06,   -2.270e-05
     582.138,    5.549e-05,   -4.035e-05
     584.255,    1.062e-04,   -4.036e-05
     586.372,    9.591e-05,   -3.177e-06
     588.489,    1.740e-05,    1.728e-05
     590.606,   -1.673e-05,   -1.851e-05
     592.722,   -2.633e-05,   -3.178e-05
     594.839,   -7.164e-05,   -4.422e-06
     596.956,   -8.057e-05,   -1.562e-05
     599.073,   -4.016e-05,   -4.705e-05
     601.190,   -1.370e-05,   -6.391e-05
     603.307,   -3.825e-05,   -6.450e-05
     605.424,   -9.108e-05,   -1.710e-05
     607.541,   -1.228e-04,    2.657e-05
     609.657,   -1.066e-04,    2.389e-05
     611.774,   -6.490e-05,    3.137e-05
     613.891,   -2.525e-05,    4.115e-05
     616.008,   -1.309e-05,    3.785e-05
     618.125,   -3.962e-05,    2.598e-05
     620.242,   -3.847e-05,   -6.076e-07
     622.359,   -2.656e-05,    3.036e-05
     624.475,   -4.146e-05,    6.643e-05
     626.592,   -7.214e-05,    2.938e-05
     628.709,   -9.822e-05,   -1.144e-05
     630.826,   -5.281e-05,   -3.337e-05
     632.943,    2.354e-06,   -1.979e-05
     635.060,    1.145e-05,    2.870e-05
     637.177,    6.615e-06,    3.879e-05
     639.294,   -2.454e-05,    4.741e-06
     641.410,   -5.579e-05,   -8.923e-06
     643.527,   -5.202e-05,    1.125e-05
     645.644,   -4.606e-05,    2.852e-06
     647.761,   -6.687e-05,   -1.733e-05
     649.878,   -9.983e-05,   -7.150e-06
     651.995,   -1.328e-04,    8.717e-06
     654.112,   -1.149e-04,    2.237e-05
     656.228,   -4.539e-05,    2.941e-05
     658.345,   -2.385e-07,    1.858e-05
     660.462,   -9.090e-06,   -2.568e-05
     662.579,   -6.064e-05,   -6.541e-05
     664.696,   -5.755e-05,   -5.923e-05
     666.813,    2.221e-05,   -3.756e-05
     668.930,    7.815e-05,   -3.130e-05
     671.047,    1.057e-04,   -6.232e-05
     673.163,    1.257e-04,   -9.880e-05
     675.280,    1.099e-04,   -7.054e-05
     677.397,    1.081e-04,   -1.587e-05
     679.514,    1.440e-04,   -7.719e-06
     681.631,    1.716e-04,   -2.193e-05
     683.748,    2.002e-04,   -2.891e-05
     685.865,    2.215e-04,   -5.054e-05
     687.981,    2.265e-04,   -6.783e-05
     690.098,    2.178e-04,   -6.609e-05
     692.215,    1.814e-04,   -6.110e-05
     694.332,    1.596e-04,   -5.226e-05
     696.449,    1.812e-04,   -4.277e-05
     698.566,    1.935e-04,   -6.081e-05
     700.683,    1.384e-04,   -1.011e-04
     702.800,    6.795e-05,   -7.207e-05
     704.916,    5.138e-05,   -2.871e-06
